# koodo word-structure pack v1 (glosses) | OpenRussian (github.com/Badestrand/russian-dictionary), CC BY-SA 4.0
приставить	put, set, lean, appoint to look	anlehnen
приставка	prefix	Präfix, Vorsilbe
приставлять	put, set, lean, appoint to look	anlehnen
приставной	added, attached	dazugestellt, abgestellt, zugeteilt, Beistell-, anbaubar
приставочный	prefixal	Präfix
приставучий		lästig, störend, ständig begleitend
пристально	fixedly, intently	unverwandt, durchdringend, angespannt
пристальность	fixedness	Konzentriertheit, Angespanntheit, Unablässigkeit
пристальный	fixed, intent	unverwandt
пристанище	refuge, haven, shelter, asylum	Unterkunft, Zuflucht, Asyl
пристань	Wharf, pier	Anlegestelle / Landungsbrücke
пристать	befit, suit	anhängen (kleben an), anhaften an
пристегнуть	fasten, button up, implicate	anschnallen
пристойный	decent, proper, decorous, becoming, seemly	anständig
пристраивать	settle, place, fix up, join up, form up	anbauen
пристраиваться	get a place, be settled, be fixed up, join up, form up, j…	angebaut werden
пристрастие	liking, predilection	Vorliebe, Hang, Neigung, Schwäche
пристраститься	take, conceive a liking	einer Leidenschaft verfallen sein, in Fleisch und Blut üb…
пристрастно	with partiality, with prejudice	parteiisch, voreingenommen
пристрастность	partiality	Ungerechtigkeit, Voreingenommenheit
пристрастный	partial	parteiisch, voreingenommen
пристреливать	shoot, destroy, adjust, zero	niederschießen, abschießen, abknallen, erschießen, totsch…
пристреливаться	adjust fore, find the range	sich einschiessen (auf eine Position)
пристрелить	shoot, destroy, adjust, zero	erschiessen
пристрелка	adjustment, ranging, fire for adjustment	Probeschießen, Einschießen
пристрелочный	ranging, registering	Einschieß-
пристрелять	shoot, destroy, adjust, zero	einschießen
пристроить		anbauen
пристроиться		angebaut werden
пристройка	annex, extension, outhouse, lean-to	Anbau, Nebengebäude, Flügel
пристукивать	tap	aufstampfen
пристукнуть	kill with a blow, club to death	aufstampfen
приступ	assault, storm, rush, fit, attack, bout, touch	Anfall
приступать	get started, start, proceed	beginnen, schreiten
приступить	set about, start, proceed	beginnen, schreiten
приступиться	approach, accost	sich wenden, herantreten, ansprechen
приступок	step	Trittbrett, Tritt, Stufe
пристыдить	shame, put to shame, make ashamed of	beschämen
пристыдиться		vorgeworfen werden, beschämt werden, in Verlegenheit gebr…
пристыженный	ashamed	beschämt, betreten
пристёгивать	fasten, button up, implicate	anschnallen
пристёгиваться	to buckle one's seatbelt	sich anschnallen
присудить	sentence, condemn, award, adjudge, confer	zuerkennen, verleihen
присуждать	sentence, condemn, award, adjudge, confer	zuerkennen, verleihen
присуждение	awarding, adjudication, conferment	Zuerkennung, Verleihung
присутственный	presiding	Präsenz-, Dienst-, Öffnungs-, Anwesendheits-
присутствие	presence, office	Anwesenheit, Gegenwart
присутствовать	be present, assist, attend	dasein, anwesend sein
присущий	inherent	eigen, charakteristisch bezeichnend
присчитывать	add on	hinzurechnen, hinzuzählen, addieren
присылать	send	(zu-)schicken, (zu-)senden
присыпать	put, pour some more, sprinkle, powder, dust	hinzustreuen, hinzuschütten
присыхать	adhere, stick, dry	schmachten, sich sehnen, sich verzehren
присяга	oath, oath of allegiance, oath of enlistment	Eid
присягать	swear, swear an oath	
присягнуть	swear, swear an oath	
присяжный	born, juror, juryman	vereidigt
притаиться	lurk, hide, conceal oneself, keep quiet	sich verkriechen, sich verstecken
пританцовывать		tänzeln
притаскивать	bring, drag, haul	heranschleppen
притачивать	stitch, sew on	annähen, ansteppen
притащить	bring, drag, haul	heranschleppen
притвор	vestibule	Kirchenvorraum, Westkapelle
притворить		anlehnen, nicht fest schließen
притвориться	pretend	vortäuschen
притворный	affected, pretended, feigned, sham	vorgetäuscht, falsch, erheuchelt
притворство	dissembling, pretence, sham	Verstellung, Heuchelei
притворщик	pretender, sham, hypocrite, dissembler	Heuchler, Hypokrit (Scheinheiliger)
притворщица	pretender, sham, hypocrite, dissembler	Heuchlerin, Simulantin, Schauspielerin
притворять	shut, close	anlehnen, nicht fest schließen
притворяться	pretend, feign, dissemble, simulate, sham	vortäuschen
притекать	flow	anströmen, zuströmen, zufließen
притеснение	oppression	Unterdrückung
притеснитель	oppressor	Unterdrücker, Verfolger, Bedränger, Tyrann
притеснительница	oppressor	Unterdrückerin, Verfolgerin, Tyrannin
притеснять	oppress, keep down	unterdrücken, bedrängen
притечь	flow	anströmen, zuströmen, zufließen
притирать	grind in, lap, rub in lightly	einreiben, einschmieren
притираться	get ground, get accustomed, get used	sich anpassen, sich eingewöhnen
притихать	grow quiet down, hush, sing small, pipe down	still werden
притихнуть	grow quiet down, hush, sing small, pipe down	still werden
приткнуть	stick	hineinstopfen, hineinstecken
приткнуться	perch oneself, find room for oneself	unterkommen
приток	tributary, inflow, indraught, indraft, influx	Nebenfluß
притомить	tire a little	müde machen
притомиться	get tired a little	ermüden
притон	den, haunt, hide-out, hangout	Spelunke
притонный		Spelunken-, Kaschemmen-, Kneipen-
притопнуть		aufstampfen
притопывать		aufstampfen
приторговывать		nebenher ein kleines Geschäft betreiben, Handel als Neben…
притормаживать	apply the brake	abbremsen
притормозить	apply the brake	abbremsen
приторность	lusciousness	Süßlichkeit
приторный	sickly sweet, saccharine, luscious	süßlich
приторочить	strap	anschnallen, festbinden
приточный		Zufluss-, mündent- / gleichnishaft, parabelhaft
притронуться	touch	berühren, streifen
притулиться	find room for oneself	seinen Platz finden, unterkommen, Zuflucht finden
притупить	blunt, dull, take the edge off, deaden	leicht abstumpfen
притупиться		abstumpfen, stumpf werden, sich abnützen
притуплять	blunt, dull, take the edge off, deaden	leicht abstumpfen
притупляться	deaden, become dull	abstumpfen, stumpf werden, sich abnützen
притушить		löschen, ausmachen
притча	parable	Gleichnis
притягательность	attractiveness	Anziehungskraft, Attraktivität
притягательный	attractive, magnetic	anziehend, Anziehungs-
притягивать	drag, pull, attract, summon	heranziehen, an sich ziehen
притягиваться		└ herangezogen / angezogen┘ werden, sich heranziehen (mit…
притяжение	attraction	Anziehungskraft
притязание	pretension, claim	Anspruch
притязательный	pretentious, exacting, exigent	anspruchsvoll, fordernd, anmaßend, arrogant
притязать	lay claim	Anspruch auf etwas erheben, etwas beanspruchen, Ansprüche…
притянуть	drag, pull, attract, summon	heranziehen, an sich ziehen
притянуться		└ herangezogen / angezogen┘ werden, sich heranziehen (mit…
приударить	run, flirt	energisch gegen etwas vorgehen, einschreiten, mit etwas S…
приукрашивать	decorate, adorn, prettify, embellish, embroider	beschönigen, schönfärben, übertreibend darstellen
приуменьшать	diminish, reduce, lessen	etwas / ein bisschen kleiner machen / verkleinern / verri…
приумножать	increase, augment, multiply	vermehren, vergrössern
приумножаться	increase, multiply	vermehren, mehr werden, äufnen
приумножение	increase, augmentation, multiplication	Vermehrung, Vergrößerung, Vervielfachung, Multiplikation
приумножить	increase, augment, multiply	vermehren, vergrössern
приумножиться		vermehren, mehr werden, äufnen
приуныть	be in low spirits	traurig werden, den Kopf hängen lassen
приурочивать	time	zeitlich abstimmen, festlegen
приурочить	time	zeitlich abstimmen, festlegen
приусадебный	adjoining the farm	Anwesen-, Hof-
приутихнуть	quiet down, abate, fall, drop, stop, cease, flag	verstummen, leiser werden
приучать	to train to, school to	anleiten, angewöhnen
приучаться	accustom oneself	lernen, sich gewöhnen
приучить	to train to, school to	anleiten, angewöhnen
прифронтовой	front, front-line	frontnah, Front-, an der Front gelegen
прихватить	seize up	mitnehmen, sich beschaffen, schnappen
прихватка		Heften, Punktschweißen
прихватывать	catch up, seize up, take, borrow, fasten, touch	mitnehmen, sich beschaffen
прихлебатель	sponger, hanger-on	Schmarotzer, Schnorrer
прихлебательство	sponging	Schnorrerei, Schmarotzen, Nassauern
прихлопнуть	slam, pinch, clap, slap, kill	zuschlagen, abmurksen
прихлопывать	slam, pinch, clap, slap, kill	zuschlagen, abmurksen
прихлёбывать	sip	in kleinen Schlucken trinken, schlürfen
приход	coming, arrival, advent, receipts, parish	Ankunft, Eintreffen
приходить	arrive	ankommen, (her)kommen, erreichen, besuchen
приходиться	have to, must	müssen, genötigt sein
приходский	parochial, parish	Gemeinde-, Pfarr-
прихожанин	parishioner	Gemeindemitglied
прихожанка	parishioner	Angehörige der Pfarrgemeinde / der Kirchgemeinde / des Ki…
прихорашиваться	smarten oneself up, preen oneself, doll oneself up	sich schön machen
прихотливость	whimsicality, capriciousness, fastidiousness	Launen, Allüren, Launenhaftigkeit, Spleenigkeit, Wunderli…
прихотливый	whimsical, capricious, fastidious, fanciful, intricate	launisch, launenhaft, spleenig, wunderlich
прихоть	whim, caprice, whimsy, fancy	Laune, Grille
прихрамывать	limp, hobble	leicht hinken
прицел	sight, backsight, rear sight, gun-sight	Visier, Visiereinrichtung
прицеливаться		zielen, visieren
прицелиться		zielen, visieren
прицельный	aiming, sighting, aimed, sight, backsight	Visier-, Ziel-, prüfend
прицениваться	ask the price	den Preis erfragen, sich nach dem Preis erkundigen
прицеп	trailer	Anhänger
прицепить	hitch, hook, couple, tie on, make fast, pin fasten, tack,…	anhängen, ankuppeln
прицепиться		sich anhängen, sich anklammern, sich aufdrängen
прицеплять	hitch, hook, couple, tie on, make fast, pin fasten, tack,…	anhängen, ankuppeln
прицепляться	stick, cling, pester, nag, cavil	sich anhängen, sich anklammern, sich aufdrängen
причал	mooring, fastening, mooring line, pier	Anlegestelle, Ankerplatz
причаливать	moor	vertäuen, anlegen
причалить	moor	vertäuen, anlegen
причальный	mooring	Anlege-
причастие	participle, the Eucharist, communion	Partizip
причастить		das Abendmahl / die heilige Kommunion / die heiligen Sakr…
причаститься		das Abendmahl empfangen
причастность	participation	Beteiligung
причастный	participating, concerned, involved, privy, participial	beteiligt
причащать		das Abendmahl / die heilige Kommunion / die heiligen Sakr…
причащаться	receive communion	das Abendmahl empfangen
причащение	receiving communion	Kommunion, Abendmahl, Empfang der heiligen Sakramente, Eu…
причесать		kämmen, frisieren
причесаться		sich kämmen, sich frisieren, sich frisieren lassen
причина	reason	Grund
причинение		Zufügung, Beibringung, Hervorrufen, Verursachen
причинить	cause, occasion	verursachen, zufügen
причинность	causality	Ursächlichkeit, Kausalität, Kausalbezug
причинный	causal, causative	kausal, ursächlich, Grund-, Motiv-
причинять	cause, occasion	verursachen, zufügen
причисление	reckoning, attaching	Hinzurechnen, Zurechnung
причислить	add on, reckon, number, rank, attach	hinzuzählen, hinzurechnen
причислять	add on, reckon, number, rank, attach	hinzuzählen, hinzurechnen
причитание	lamentation	Wehklagen, Klagen, Jammern
причитать	lament, bewail, keen	jammern
причитаться	be due	zustehen, zu bekommen haben
причмокивать		schlürfen, schmatzen
причмокнуть		schlürfen, schmatzen
причуда	whim, whimsy, freak, caprice, fancy, oddity, vagary	Sonderlichkeit, Macke, Schrulle, Laune, Grille
причудливо		wunderlich
причудливость	fancifulness, whimsicality, quaintness, oddity, queerness	Wunderlichkeit
причудливый	fantastic, strange, odd, queer.	wunderlich, bizarr
причудник	crank	wunderlicher Kerl, seltsame Person
причудница	crank	wunderliche Frau, seltsame Frau
причёсанный		frisiert, gekämmt
причёска	haircut, coiffure, hair style, hair-do	Frisur
причёсывать	To comb hair	kämmen, frisieren
причёсываться	have a hair-do	sich kämmen
пришвартовывать	moor, make fast	vertäuen, festmachen, am Anlegesteg / Poller / Kai sicher…
пришвартовываться	tie up, moor	vertäuen, festmachen
пришепётывать	lisp slightly	leicht lispeln
пришествие	advent	Ankunft, Erscheinen
пришибить	strike dead, dispirit, depress	totschlagen, durch einen Schlag verletzen
пришивание		Annähen, Anheften
пришивать	sew, nail on, pin on	annähen
пришить	sew, nail on, pin on	annähen
пришпиливать	pin	anstecken, anheften
пришпилить	pin	anstecken, anheften
пришпоривать	spur	die Sporen geben, anspornen
пришпорить	spur	die Sporen geben, anspornen
прищемить	pinch	einklemmen, anklemmen, festklemmen
прищепка	clothes-peg	Klammer
прищур		blinzelnde Augen
прищурить		die Augen leicht zusammenkneifen
прищуриться		die Augen zusammenkneifen
прищучить	take to task, rap over the knuckles	fangen, greifen
приют	orphanage, shelter, refuge, asylum	Unterkunft, Obdach, Bleibe, Heimstätte
приютить	shelter, give refuge	beherbergen, Obdach geben, Unterkunft gewähren
приютиться	take shelter	unterkommen, Zuflucht finden
приязнь	friendliness, goodwill	Dunst, Huld, Zuneigung
приятель	friend, pal, buddy	Kumpel, Kamerad
приятельница	friend	Freundin
приятельский	friendly, amicable	kameradschaftlich, freundschaftlich, Freundschafts-
приятельство		Freundschaft, Kameradschaft, kameradschaftliches / freund…
приятно	it is pleasant, it is nice, pleasantly, agreeably	angenehm
приятность	pleasure, delight	Annehmlichkeit, angenehmer Umstand, Vergnügen
приятный	nice, pleasant, pleasing, agreeable, welcome	angenehm, annehmlich, nett
приять		aufnehmen, annehmen
приём	reception, gathering	Aufnahme, Annahme
приёмник	receiver, wireless, radio	(Rundfunk)empfänger
приёмный	receiving, reception, foster, adoptive, adopted	Empfangs-, Aufnahme-
приёмщик	examiner, inspector	Ausleger
приёмщица	examiner, inspector	Abnehmerin, Empfängerin, Expediteurin
проанализировать	analyse	analysieren
проба	trial, test, try-out, assay, sample, standard, hallmark	Probe (Prüfung, Test, Versuch) / Probeexemplar (Muster etc.)
пробалтываться	blab, blurt out a secret, let the cat out of the bag	sich verplappern, ausplaudern, verraten
пробасить		mit Bassstimme sagen, grummeln, brummen
пробег	run	Wettlauf, Rennen
пробегать	pass, run by, run through, run along, run, cover, skim, s…	laufen, verfliegen / durchlaufen, vorbeilaufen
пробежать	pass, run by, run through, run along, run, cover, skim, s…	durchlaufen, vorbeilaufen
пробежаться	run, take a run	ein wenig herumlaufen
пробежка	run	Lauf, Joggen, Laufeinheit
пробел	blank, gap, omission, flaw, deficiency	Mangel, Lücke
пробивать	pierce, go, punch, breach, puncture	durchschlagen / durchbrechen
пробиваться	shoot, show, push up	sich durchschlagen, durchdringen
пробивка	holing, piercing, punching	Suche / Recherche in der Datenbank, Rausklamüsern
пробивной	piercing, go-ahead, go-getting	Durchschlags-, Durchstoß-
пробирать	scold, rate, reprimand	(jemandem) den Kopf waschen, (jemandem) die Ohren langziehen
пробираться	wade	eindringen
пробирка	test-tube	Reagenzglas
пробить	penetrate	schlagen (Stunde, Zeit)
пробиться	penetrate, pierce, go through, force a way through	sich durchschlagen
пробка	cork, stopper, plug, ground-in stopper, traffic jam, hold…	Kork / Korken, Pfropfen, Stöpsel, Stockung, Stauung
пробковый	cork, subereous, suberic	korken, Kork-
проблема	problem	Problem
проблематика	problems	Problematik
проблематический	problematic	problematisch, diffizil, fragwürdig, spekulativ, fraglich…
проблематичность	problematical character	Problemhaftigkeit, Problemgehalt
проблематичный		problematisch, spekulativ, fraglich
проблемка		kleines Problem, Problemchen
проблемный		problematisch
проблеск	flash, gleam, ray	Schimmer, Strahl, Hauch, Ahnung
проблескивать		aufblitzen, durchschimmern, aufleuchten
проблесковый		Blink-, Funkel-, Strahl-
пробный	trial, test, hallmarked	Probe-
пробовать	tried to	probieren, versuchen, kosten
прободение	perforation	Perforation, Durchbruch
пробоина	hole, gap, bullet-hole, shot-hole	Loch, Leck, Durchschuss
пробой	holdfast, clamp, hasp	Durchbruch / Durchschlag, Überschlag (Elektrotechnik)
пробойник	punch	Durchschlag (Werkzeug), Durchschlageisen, Durchtreiber, L…
проболтать	waste time chattering, play for time by talking, blab	durchschütteln, richtig aufschütteln
проболтаться	idle, loaf	sich verplappern, ausplaudern, verraten
пробор	part (in hair)	Scheitel
пробормотать	mutter, mumble	murmeln
пробочник	corkscrew	Korkenhersteller
пробочный		Korken-
пробрать	scold, rate, reprimand	(jemandem) den Kopf waschen, (jemandem) die Ohren langziehen
пробраться	steal	eindringen
пробродить	wander	(eine ganze Weile / eine geraume Zeit / lange) gären / br…
пробубнить	mutter	leiern, brabbeln
пробудить	wake up, awake, waken, rouse	erwecken, wecken
пробудиться	wake up, awake	erwachen, aufwachen
пробуждать	wake up, awake, waken, rouse	erwecken, wecken
пробуждаться	wake up, awake	Aufstehen, erwachsen
пробуждение	awake	das Aufwachen
пробуравливать	bore, perforate, drill	bohren, durchbohren, bohrend gucken
пробурчать	mutter, mumble, grumble, rumble, bubble	knurren
пробыть	stay, remain	sein, sich aufhalten, bleiben
провайдер	provider	Internetanbieter, Provider
провал	downfall, trap, gap, failure, flop	Scheitern, Mißerfolg, Fiasko
проваливать	get out	hochgehen lassen, vermasseln, durchfallen
проваливаться	fail	einstürzen, fallen, stürzen
провалить	fail	hochgehen lassen, vermasseln, durchfallen
провалиться	fail	einstürzen, fallen, stürzen
проведать	visit	besuchen, vorbeischauen, auf einen Sprung vorbeikommen
проведение	construction, building, laying, installation, carrying ou…	Durchführung
проведывать	come to see, call on, find out, learn	besuchen, vorbeischauen, auf einen Sprung vorbeikommen
провезти	transport, convey, carry around	fahren
провеивать	winnow	Korn schwingen, worfeln
проверенный	proved, of proved worth	getestet, kontrolliert, zertifizier, bewährt
проверить	verify, check, test, examine, audit	prüfen, überprüfen, kontrollieren
проверка	check-up, control, examination	Prüfung, Überprüfung, Kontrolle
провернуть	pull-off, accomplish	etwas hinbekommen, den Laden schmeißen, das Kind schaukeln
проверочный	validated, checked	Kontroll-, Überprüfungs-
проверщик	checker, inspector	Prüfer, Kontrolleur, Revisor
проверщица	checker, inspector	Prüferin, Kontrolleurin, Revisorin
проверять	check, test, examine, audit	prüfen, überprüfen, kontrollieren
проверяться		kontrollieren, überprüfen, durchsehen
провести	spend	(durch)leiten, führen (Strom etc.), begleiten, bringen
провестись		stattfinden
проветривать	air, ventilate	lüften
проветриваться	be refreshed, have a change of scene	gelüftet werden, auslüften
проветрить	air, ventilate	lüften
проветриться		gelüftet werden, auslüften
провиант	provisions, victuals	Proviant
провиантский	provision	Proviant-
провидение	foresight, foreknowledge, Providence	Vorsehung / Voraussicht, Vorahnung
провидец	seer, prophet	Hellseher, Prophet
провизионный	provision	Rations-, Proviant-
провизия	provisions, victuals, foodstuffs	Proviant, Reiseverpflegung
провизор	pharmaceutical chemist	Apotheker, Drogist
провизорный	provisory, temporary	vorläufig, provisorisch, vorrübergehend
провиниться	commit an offence, be guilty, be at fault	sich vergehen
провинность	fault, offence	Vergehen, Verschulden, Schuld, Fehler
провинциал	provincial	Provinzler
провинциалка	provincial	Provinzlerin, Bewohnerin einer Provinz
провинциальность	provinciality	Provinzialität, hinterwäldlerische Denk- und Verhaltenswe…
провинциальный	provincial	provinziell
провисать	sag	durchhängen, durchsacken
провиснуть	sag	durchhängen, durchsacken
провод	wire, lead, conductor	Leitung, Draht, Kabel
проводимость	conductivity, conductance	Leitfähigkeit, Leitvermögen
проводить	spend	(durch)leiten, führen (Strom etc.), begleiten, bringen
проводиться	hold	stattfinden, abgehalten werden
проводка	conducting, steering, installation, building, constructio…	Leitung
проводник	guide, conductor, guard, bearer, champion	Führer, Leiter
проводница		Zugbegleiterin
проводной	by cable	Leitungs-, Draht-. Kabel-
проводок		kleiner Draht
провожатый	guide, escort	Begleiter
провожать	to escort, to accompany	begleiten, bringen
провоз	transport, conveyance, carriage	Transport, Beförderung
провозвещать	proclaim, prophesy	vorhersagen, prophezeien
провозгласить	proclaim	verkünden, proklamieren
провозглашать	proclaim	verkünden, proklamieren
провозглашение	proclamation, declaration	Verkündigung, Proklamierung, Ausrufung
провозить	transport, convey, carry around	mit sich führen
провокатор	provocateur, stool-pigeon, instigator, provoker	Provokateur
провокационный	provocative	provokatorisch
провокация	provocation	Provokation
проволакивать		(Draht) ziehen
проволока	wire	Draht
проволочка	delay, procrastination, fine wire, short wire	Verzögern, Verschleppen
проволочный	wire	Draht-
проволочь		└ über eine bestimmte Strecke / durch etwas hindurch┘ └ s…
провонять		einen Geruch annehmen
проворачивать	pull-off, accomplish	etwas hinbekommen, den Laden schmeißen, das Kind schaukeln
проворковать		eine Zeit hindurch gurren
проворно		gewandt
проворный	quick, prompt, swift, expeditious, agile, adroit, dextero…	behend, flink, hurtig, fix
проворонить		verschlafen, verpassen
проворство	quickness, promptness, swiftness, agility, dexterity	Behendigkeit, Gewandtheit
проворчать	mutter, grumble	knurren, anknurren
провоцировать	provoke	provozieren, auslösen
провёртывать	bore, perforate, pierce, carry through, rush through	durchbohren, durchbohren
прогерманский		pro-deutsch, deutschlandfreundlich
прогиб	caving in, sagging, flexure	Liebedienerei, Schmeichelei, Speichelleckerei
прогибать		durchbiegen, einbiegen
прогибаться	cave in, sag	sich durchbiegen, sich krümmen
прогладить	iron	glatt bügeln/glattbügeln, glatt plätten/glattplätten
проглаживать	iron	glatt bügeln/glattbügeln, glatt plätten/glattplätten
проглатывать	swallow, gulp down, choke down	schlucken, verschlucken
проглот		Vielfraß, Nimmersatt
проглотить	swallow, gulp down, choke down	schlucken, verschlucken
проглядеть	overlook	durchblättern, überfliegen
проглядывать	look through, skim, be perceptible, peep out	erscheinen, hervorblicken, hervorkommen
проглянуть	look through, skim, be perceptible, peep out	erscheinen, hervorblicken, hervorkommen
прогнать	drive away, send away, dismiss, fire, sack, send about bu…	verjagen, fortjagen
прогневать	anger, incense	ärgern, zürnen lassen, den Zorn / die Unbill hervorrufen
прогневаться	become angry	└ wütend / zornig┘ └ sein / werden┘, sich aufregen, sich …
прогневить		erzürnen, erbosen
прогнивать	rot through	verfaulen, morsch werden
прогнить	rot through	verfaulen, morsch werden
прогноз	forecast	Prognose
прогнозирование	prediction, prognostication, forecasting	Vorhersage, Schätzung, Voraussage, Prognostizieren, Erste…
прогнозировать	forecast	vorhersagen, voraussagen, Voraussagen machen, Vorhersagen…
прогнозист		Prognostiker, Fachmann für die Erstellung wissenschaftlic…
прогнозный		Prognose-, Schätz-
прогностика		Prognostik
прогностический		Prognose-, prognostiziert, erwartet, zu erwartend
прогнуть		durchbiegen, einbiegen
прогнуться	cave in, sag	sich durchbiegen, sich krümmen
проговаривать		sagen, sprechen
проговариваться	let out secret, blab, let the cat out of the bag	ausplaudern, sich verplappern, durchsickern
проговорить	say, pronounce, utter, speak, talk	sagen, (eine Weile) sprechen
проговориться	let out secret, blab, let the cat out of the bag	ausplaudern, sich verplappern, durchsickern
проголосовать	vote	abstimmen (wählen)
прогон	well, well-shaft, purlin, road-bearer, baulk, run-through	Durchgang
прогонять	drive away, send away, dismiss, fire, sack, send about bu…	fortjagen, verscheuchen
прогорать	burn down, burn through, go bankrupt, be ruined	durchbrennen, durchschmoren
прогореть	burn	durchbrennen, durchschmoren
прогорклый	rank, rancid	ranzig
прогостить	stay	zu Gast / zu Besuch sein, sich aufhalten (als Besuch)
программа	program	Programm
программатор		Programmiereinrichtung, Service Utility
программирование	programming	Programmierung
программировать	to program	programmieren
программист	programmer	Programmierer
программистский		Programmierer-, den Programmierer betreffend
программка		Programmheftchen
программный	program	Programm-, softwareseitig
прогревать	warm thoroughly, heat, warm up	erhitzen, anwärmen, durchwärmen
прогреметь	thunder	eine Zeitlang donnern / dröhnen / klirren
прогресс	progress	Fortschritt
прогрессивность	progressiveness	Fortschrittlichkeit, Modernität
прогрессивный	progressive, progress-minded	progressiv, fortschrittlich, Fortschritts-
прогрессирование		Voranschreiten, Progression
прогрессировать	progress, make progress, grow progressively worse	fortschreiten, Fortschritte machen
прогрессист		Verfechter des Fortschritts, progressiver Politiker
прогрессия	progression	Progression
прогреть	warm thoroughly, heat, warm up	erhitzen, anwärmen, durchwärmen
прогрохотать	crash, roll, peal, rumble, roar, thunder	donnern, grollen, krachen
прогрызать	gnaw through	durchnagen, durchbeißen, durchknabbern
прогрызаться	gnaw through	sich durchfressen, sich durchnagen, sich durchbeißen
прогрызть	gnaw through	durchnagen, durchbeißen, durchknabbern
прогудеть	buzz, hoot	eine ganze Zeit hindurch heulen, eine ganze Zeit hindurch…
прогул	truancy, absence, absenteeism	Arbeitsversäumnis, Schwänzen
прогуливать	be absent from work, miss, walk	schwänzen, die Arbeit versäumen, bummeln
прогуливаться	promenade, stroll, saunter, ramble	spazieren gehen, wandeln
прогулка	walk, stroll	Spaziergang
прогулочка		kurzer Spaziergang
прогулочный		Ausflugs-, Spazier-, Flanier-
прогульщик	shirker, absentee, truant	Bummelant, Arbeitsbummelant, Schulschwänzer
прогульщица	shirker, absentee, truant	eine Frau mit Bummelschichten / Fehlstunden
прогулять	walk, stroll about	schwänzen, die Arbeit versäumen, bummeln
прогуляться	promenade, stroll, saunter, ramble	spazierengehen, einen Spaziergang machen
продавать	sell, sell out	verkaufen
продаваться	sell oneself	sich verkaufen, verkauft werden
продавец	seller, vendor, salesman, shop assistant	Verkäufer
продавить		eindrücken, durchdrücken, durchpressen
продавиться		sich durchdrücken, sich eindrücken, durchgesessen sein
продавливать		eindrücken, durchdrücken, durchpressen
продавливаться		sich durchdrücken, sich eindrücken, durchgesessen sein
продажа	sale, selling	Verkauf, Handel
продажность	mercenariness, venality	Käuflichkeit / Bestechlichkeit, Korrumpiertheit
продажный	sale, selling, to be sold, for sale, corrupt, mercenary, …	käuflich, bestechlich
продать	sell, sell out	verkaufen
продаться		sich verkaufen, verkauft werden
продвигать	move, push, promote, further, advance	vorrücken, fördern, befördern / eine Zeit lang mit Schieb…
продвигаться	advance, move, push, forge ahead	vorrücken, aufrücken
продвижение	advancement, progress, advance	Vorrücken, Vormarsch, Promotion, Beförderung, Aufstieg
продвинутый	advanced, sophisticated	fortgeschritten, hoch entwickelt
продвинуть	move, push, promote, further, advance	etw. weiterbringen, votrantreiben
продвинуться	to advance	vorrücken, aufrücken
продевать	pass	durchziehen, durchstecken
продеваться		sich durchziehen / durchstecken / einziehen / einfädeln l…
продезинфицировать	disinfect	desinfizieren
продекламировать	recite, declaim	deklamieren, vortragen
проделать		machen, leisten, vollenden
проделка	trick, prank, escapade	Streich, Schabernack
проделывать	do, perform, make	machen, leisten, vollenden
продемонстрировать	show, display, demonstrate	demonstrieren, sich an einer Demonstration beteiligen, vo…
продержать	hold on	eine ganze Zeit lang └ halten / festhalten / lassen┘
продержаться	hold out, stand	aushalten, durchhalten
продеть	pass	durchziehen, durchstecken
продиктовать	dictate	diktieren
продирать	hole, tear holes, wear out	zerreissen, durchscheuern
продираться	tear be worn, into holes	zerreissen, durchreissen
продлевать	prolong, extend	verlängern, die Frist hinausschieben, Aufschub gewähren
продление	prolongation, extension	Verlängerung
продлить	prolong, extend	verlängern, die Frist hinausschieben, Aufschub gewähren
продлиться	to last (for a period of time)	dauern
продовольственный	food, ration	Nahrungs-, Ernährungs-, Lebensmittel-
продовольствие	foodstuffs, rations, supply of provisions	Lebensmittel, Nahrungsmittel
продолговатый	oblong	länglich
продолжатель	continuer, successor	Fortsetzer, Nachfolger
продолжать	continue, go on, proceed, keep on, extend, prolong	fortsetzen, weitermachen
продолжаться	continue, last, go on, be in progress	fortgesetzt werden - (an)dauern
продолжение	continuation, sequel, prolongation, extension	Fortsetzung
продолжительность	duration	Dauer
продолжительный	long, prolonged	lang, andauernd, anhaltend, langwierig
продолжить	continue, go on, proceed, keep on, extend, prolong	fortsetzen, weitermachen
продолжиться		weitergehen, fortgesetzt werden
продольный	longitudinal, lengthwise, fore-and-aft	Längs-
продохнуть	breathe freely	Luft holen, tief atmen
продразвёрстка	surplus-appropriation system	Sollabgabesystem im Kriegskommunismus, Lebensmittelrequir…
продрать	hole, tear holes, wear out	zerreissen, durchscheuern
продраться		zerreissen, durchreissen
продрогнуть	shiver, be chilled, shake, quaver, move, waver, falter, f…	durchfroren sein
продувать	blow through, scavenge	durchblasen
продувка	scavenging	Entlüftung
продувной	crafty, sly, roguish	gerissen, durchtrieben, hinterlistig
продукт	product, produce, provisions, victuals, foodstuffs	Produkt
продуктивность	productivity, efficiency	Produktivität
продуктивный	productive	produktiv, aktiv
продуктовый		Lebensmittel-, Vorrats-
продукция	production, produce, output	Produktion, Erzeugnis
продуманный	thought-out, considered	durchdacht, wohlüberlegt, raffiniert
продумать	think over, think out, reason out	durchdenken, gründlich nachdenken, überlegen
